id	file	question	image_url
20343	d2_C263_D2_P2	Can you confirm the presence of a resistor between junction 34 and junction 15 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20344	d2_C263_D2_P2	Is a inductor.ferrite present in the pathway from junction 34 to junction 15 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20345	d2_C263_D2_P2	Does junction 2 connect to junction 15 through a resistor ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20346	d2_C263_D2_P2	Does the circuit between junction 2 and junction 15 contain a xnor ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20347	d2_C263_D2_P2	Is there a crossover interposed between junction 31 and junction 8 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20348	d2_C263_D2_P2	Is a block located along the path from junction 31 to junction 8 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20349	d2_C267_D1_P3	Is a resistor placed in the line connecting junction 14 and junction 7 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20350	d2_C267_D1_P3	Is there a nor connecting junction 14 to junction 7 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20351	d2_C267_D1_P3	Is there a resistor interposed between junction 10 and junction 9 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20352	d2_C267_D1_P3	Does the circuit between junction 10 and junction 9 contain a vss ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20353	d2_C267_D1_P3	Can we observe a capacitor.polarized between junction 12 and junction 14 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20354	d2_C267_D1_P3	Can a inductor be found between junction 12 and junction 14 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20355	d2_C267_D1_P3	Does a resistor exist within the path from junction 4 to junction 2 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20356	d2_C267_D1_P3	Is there a diode interposed between junction 4 and junction 2 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20357	d2_C267_D1_P3	Is there a resistor bridging the gap between junction 12 and junction 3 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20358	d2_C267_D1_P3	Does the circuit at junction 12 involve a not leading to junction 3 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20359	d2_C267_D1_P3	Does a gnd exist between junction 16 and junction 11 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20360	d2_C267_D1_P3	Does a triac occupy the space between junction 16 and junction 11 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20361	d2_C267_D1_P3	Can we observe a capacitor-unpolarized between junction 14 and junction 7 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20362	d2_C267_D1_P3	Is a nor part of the circuit between junction 14 and junction 7 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20363	d2_C267_D1_P3	Is there a gnd linking junction 12 to junction 14 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20364	d2_C267_D1_P3	Is there a operational_amplifier.schmitt_trigger in the path from junction 12 to junction 14 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20365	d2_C267_D1_P3	Can we observe a resistor between junction 8 and junction 1 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20366	d2_C267_D1_P3	Is a acv located along the path from junction 8 to junction 1 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20367	d2_C267_D1_P3	Is there a capacitor-unpolarized that separates junction 18 from junction 15 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20368	d2_C267_D1_P3	Is a and present in the pathway from junction 18 to junction 15 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20369	d2_C267_D1_P3	Does junction 5 have a thyristor leading to junction 17 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20370	d2_C267_D1_P3	Is there a single-cell-battery that separates junction 5 from junction 17 ?	https://rahcode7.github.io/d2_C267_D1_P3.jpg
20371	d2_C148_D2_P3	Is a capacitor-unpolarized placed in the line connecting junction 18 and junction 19 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20372	d2_C148_D2_P3	Is there a nor connecting junction 18 to junction 19 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20373	d2_C148_D2_P3	Is there a capacitor-unpolarized interposed between junction 17 and junction 4 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20374	d2_C148_D2_P3	Does the circuit between junction 17 and junction 4 contain a voltage-dc ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20375	d2_C148_D2_P3	Can we observe a resistor between junction 6 and junction 8 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20376	d2_C148_D2_P3	Can a inductor be found between junction 6 and junction 8 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20377	d2_C148_D2_P3	Does a resistor exist within the path from junction 31 to junction 33 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20378	d2_C148_D2_P3	Is there a diode interposed between junction 31 and junction 33 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20379	d2_C148_D2_P3	Is there a resistor bridging the gap between junction 21 and junction 20 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20380	d2_C148_D2_P3	Does the circuit at junction 21 involve a not leading to junction 20 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20381	d2_C148_D2_P3	Does a inductor exist between junction 42 and junction 22 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20382	d2_C148_D2_P3	Does a triac occupy the space between junction 42 and junction 22 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20383	d2_C148_D2_P3	Can we observe a inductor between junction 24 and junction 25 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20384	d2_C148_D2_P3	Is a nor part of the circuit between junction 24 and junction 25 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20385	d2_C148_D2_P3	Is there a crossover linking junction 14 to junction 11 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20386	d2_C148_D2_P3	Is there a operational_amplifier.schmitt_trigger in the path from junction 14 to junction 11 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20387	d2_C148_D2_P3	Can we observe a crossover between junction 32 and junction 15 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20388	d2_C148_D2_P3	Is a acv located along the path from junction 32 to junction 15 ?	https://rahcode7.github.io/d2_C148_D2_P3.jpg
20389	d2_C181_D2_P2	Is a transistor.fet placed in the line connecting junction 12 and junction 15 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20390	d2_C181_D2_P2	Is there a nor connecting junction 12 to junction 15 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20391	d2_C181_D2_P2	Is there a diode.zener interposed between junction 1 and junction 6 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20392	d2_C181_D2_P2	Does the circuit between junction 1 and junction 6 contain a voltage-dc ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20393	d2_C181_D2_P2	Can we observe a gnd between junction 5 and junction 2 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20394	d2_C181_D2_P2	Can a integrated_circuit be found between junction 5 and junction 2 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20395	d2_C181_D2_P2	Does a resistor exist within the path from junction 6 to junction 10 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20396	d2_C181_D2_P2	Is there a diode interposed between junction 6 and junction 10 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20397	d2_C181_D2_P2	Is there a resistor bridging the gap between junction 2 and junction 15 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20398	d2_C181_D2_P2	Does the circuit at junction 2 involve a not leading to junction 15 ?	https://rahcode7.github.io/d2_C181_D2_P2.jpg
20399	d2_C210_D1_P1	Is a capacitor-unpolarized placed in the line connecting junction 67 and junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20400	d2_C210_D1_P1	Is there a nor connecting junction 67 to junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20401	d2_C210_D1_P1	Is there a capacitor.polarized interposed between junction 42 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20402	d2_C210_D1_P1	Does the circuit between junction 42 and junction 75 contain a voltage-dc ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20403	d2_C210_D1_P1	Can we observe a capacitor-unpolarized between junction 54 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20404	d2_C210_D1_P1	Can a inductor be found between junction 54 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20405	d2_C210_D1_P1	Does a resistor exist within the path from junction 45 to junction 63 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20406	d2_C210_D1_P1	Is there a diode interposed between junction 45 and junction 63 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20407	d2_C210_D1_P1	Is there a capacitor-unpolarized bridging the gap between junction 15 and junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20408	d2_C210_D1_P1	Does the circuit at junction 15 involve a not leading to junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20409	d2_C210_D1_P1	Does a transistor.bjt exist between junction 56 and junction 72 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20410	d2_C210_D1_P1	Does a transistor occupy the space between junction 56 and junction 72 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20411	d2_C210_D1_P1	Can we observe a switch between junction 18 and junction 34 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20412	d2_C210_D1_P1	Is a nor part of the circuit between junction 18 and junction 34 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20413	d2_C210_D1_P1	Is there a resistor linking junction 11 to junction 59 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20414	d2_C210_D1_P1	Is there a operational_amplifier.schmitt_trigger in the path from junction 11 to junction 59 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20415	d2_C210_D1_P1	Can we observe a resistor between junction 5 and junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20416	d2_C210_D1_P1	Is a acv located along the path from junction 5 to junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20417	d2_C210_D1_P1	Is there a switch that separates junction 30 from junction 36 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20418	d2_C210_D1_P1	Is a and present in the pathway from junction 30 to junction 36 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20419	d2_C210_D1_P1	Does junction 38 have a capacitor-unpolarized leading to junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20420	d2_C210_D1_P1	Is there a single-cell-battery that separates junction 38 from junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20421	d2_C210_D1_P1	Can you confirm the existence of a capacitor-unpolarized between junction 73 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20422	d2_C210_D1_P1	Does the circuit at junction 73 involve a capacitor.adjustable leading to junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20423	d2_C210_D1_P1	Does the circuit between junction 23 and junction 60 contain a speaker ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20424	d2_C210_D1_P1	Can a triac be found between junction 23 and junction 60 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20425	d2_C210_D1_P1	Does junction 54 have a resistor.adjustable leading to junction 47 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20426	d2_C210_D1_P1	Is there inductor in the connection between junction 54 and junction 47 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20427	d2_C210_D1_P1	Does a resistor occupy the space between junction 71 and junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20428	d2_C210_D1_P1	Is there any resistance between junction 71 and junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20429	d2_C210_D1_P1	Can you confirm the presence of a resistor between junction 74 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20430	d2_C210_D1_P1	Is a inductor.ferrite present in the pathway from junction 74 to junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20431	d2_C210_D1_P1	Does junction 7 connect to junction 19 through a capacitor-unpolarized ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20432	d2_C210_D1_P1	Does the circuit between junction 7 and junction 19 contain a xnor ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20433	d2_C210_D1_P1	Is there a transistor.bjt interposed between junction 5 and junction 1 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20434	d2_C210_D1_P1	Is a block located along the path from junction 5 to junction 1 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20435	d2_C210_D1_P1	Is there a capacitor.polarized connecting junction 17 to junction 59 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20436	d2_C210_D1_P1	Is there any resistance present between junction 17 and junction 59 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20437	d2_C210_D1_P1	Does a speaker occupy the space between junction 23 and junction 68 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20438	d2_C210_D1_P1	Is there a ammeter linking junction 23 to junction 68 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20439	d2_C210_D1_P1	Is there transformer in the path between junction 20 and junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20440	d2_C210_D1_P1	Is a diode.light_emitting placed in the line connecting junction 20 and junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20441	d2_C210_D1_P1	Is there a capacitor-unpolarized bridging the gap between junction 35 and junction 1 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20442	d2_C210_D1_P1	Is there a capacitor in the path from junction 35 to junction 1 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20443	d2_C210_D1_P1	Is there a transformer present from junction 32 to junction 13 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20444	d2_C210_D1_P1	Does a voltage-ac exist within the path from junction 32 to junction 13 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20445	d2_C210_D1_P1	Does junction 74 have a resistor leading to junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20446	d2_C210_D1_P1	Is a current-source situated between junction 74 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20447	d2_C210_D1_P1	Is a resistor present in the pathway from junction 40 to junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20448	d2_C210_D1_P1	Can we observe a gnd between junction 40 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20449	d2_C210_D1_P1	Is there any resistance between junction 51 and junction 16 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20450	d2_C210_D1_P1	Does the circuit between junction 51 and junction 16 contain a probe.voltage ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20451	d2_C210_D1_P1	Is a transistor.bjt placed in the line connecting junction 51 and junction 7 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20452	d2_C210_D1_P1	Is there inductor.coupled in the path between junction 51 and junction 7 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20453	d2_C210_D1_P1	Does junction 15 have a resistor.adjustable leading to junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20454	d2_C210_D1_P1	Can you confirm the presence of a inductor.coupled between junction 15 and junction 41 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20455	d2_C210_D1_P1	Is there a transformer in the path from junction 55 to junction 18 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20456	d2_C210_D1_P1	Does a voltage-dc_ac exist within the path from junction 55 to junction 18 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20457	d2_C210_D1_P1	Can you confirm the existence of a transistor.bjt between junction 52 and junction 2 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20458	d2_C210_D1_P1	Is there any resistance present between junction 52 and junction 2 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20459	d2_C210_D1_P1	Does junction 52 connect to junction 75 through a capacitor-unpolarized ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20460	d2_C210_D1_P1	Is a socket placed in the line connecting junction 52 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20461	d2_C210_D1_P1	Is there a resistor linking junction 15 to junction 11 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20462	d2_C210_D1_P1	Is there a vss interposed between junction 15 and junction 11 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20463	d2_C210_D1_P1	Does junction 35 have a capacitor.adjustable leading to junction 71 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20464	d2_C210_D1_P1	Is a diode.zener located along the path from junction 35 to junction 71 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20465	d2_C210_D1_P1	Does the circuit between junction 61 and junction 34 contain a crossover ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20466	d2_C210_D1_P1	Is there any resistance present between junction 61 and junction 34 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20467	d2_C210_D1_P1	Does a transformer exist within the path from junction 27 to junction 40 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20468	d2_C210_D1_P1	Is there terminal in the connection between junction 27 and junction 40 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20469	d2_C210_D1_P1	Can we observe a capacitor-unpolarized between junction 5 and junction 47 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20470	d2_C210_D1_P1	Is there not in the path between junction 5 and junction 47 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20471	d2_C210_D1_P1	Is there a resistor that separates junction 45 from junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20472	d2_C210_D1_P1	Is there transistor.fet in the connection between junction 45 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20473	d2_C210_D1_P1	Does the circuit between junction 48 and junction 75 contain a capacitor-unpolarized ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20474	d2_C210_D1_P1	Does a transistor occupy the space between junction 48 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20475	d2_C210_D1_P1	Is there any resistance present between junction 2 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20476	d2_C210_D1_P1	Is there a resistor.adjustable bridging the gap between junction 2 and junction 75 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20477	d2_C210_D1_P1	Is there a resistor in the path from junction 72 to junction 11 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20478	d2_C210_D1_P1	Is a antenna placed in the line connecting junction 72 and junction 11 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
20479	d2_C210_D1_P1	Is there any resistance between junction 5 and junction 64 ?	https://rahcode7.github.io/d2_C210_D1_P1.jpg
